FR0003500008;05/12/19;5808,26;5849,78;5801,46;5801,55;2908914
FR0003500008;06/12/19;5815,75;5871,91;5811,29;5871,91;3101022
FR0003500008;09/12/19;5865,73;5870,79;5836,14;5837,25;2416007
FR0003500008;10/12/19;5833,48;5851,11;5776,67;5848,03;3420697
FR0003500008;11/12/19;5844,02;5865,88;5825,42;5860,88;2889040
FR0003500008;12/12/19;5871,20;5915,65;5845,00;5884,26;3928911
FR0003500008;13/12/19;5968,86;5972,17;5907,22;5919,02;4724404
FR0003500008;16/12/19;5946,65;6003,38;5942,30;5991,66;3533068
FR0003500008;17/12/19;5989,48;5989,48;5955,36;5968,26;4210658
FR0003500008;18/12/19;5971,40;5983,02;5959,60;5959,60;3725633
FR0003500008;19/12/19;5963,87;5972,28;5942,88;5972,28;3264510
FR0003500008;20/12/19;5979,53;6024,17;5966,88;6021,53;7161666
FR0003500008;23/12/19;6013,56;6035,95;6005,96;6029,37;2140411
FR0003500008;24/12/19;6027,19;6033,99;6025,62;6029,55;530669
FR0003500008;27/12/19;6039,95;6065,00;6027,72;6037,39;2202421
FR0003500008;30/12/19;6028,96;6037,70;5982,22;5982,22;1947906
FR0003500008;31/12/19;5970,59;5987,22;5958,25;5978,06;876196
FR0003500008;02/01/20;6016,61;6062,92;6011,21;6041,50;2835006
FR0003500008;03/01/20;6007,96;6044,16;5994,59;6044,16;2634577
FR0003500008;06/01/20;6001,21;6017,97;5955,25;6013,59;3094985
FR0003500008;07/01/20;6033,22;6065,74;6000,00;6012,35;3137502
FR0003500008;08/01/20;5986,81;6031,00;5972,77;6031,00;3242123
FR0003500008;09/01/20;6066,75;6071,66;6034,15;6042,55;3153829
FR0003500008;10/01/20;6056,74;6057,83;6028,29;6037,11;2822263
FR0003500008;13/01/20;6040,91;6058,69;6018,33;6036,14;2984883
FR0003500008;14/01/20;6037,45;6046,12;5980,05;6040,89;3585924
FR0003500008;15/01/20;6042,72;6053,01;6011,28;6032,61;3615143
FR0003500008;16/01/20;6039,62;6058,97;6021,03;6039,03;3136978
FR0003500008;17/01/20;6066,29;6109,81;6066,29;6100,72;3587671
FR0003500008;20/01/20;6092,97;6094,09;6071,17;6078,54;1999003
FR0003500008;21/01/20;6034,24;6045,99;5994,17;6045,99;3050171
FR0003500008;22/01/20;6053,85;6069,26;6005,77;6010,98;3237600
FR0003500008;23/01/20;5992,47;6024,32;5961,87;5971,79;3938971
FR0003500008;24/01/20;6019,60;6064,55;6016,77;6024,26;3709491
FR0003500008;27/01/20;5924,06;5942,83;5851,00;5863,02;5021226
FR0003500008;28/01/20;5886,81;5933,72;5857,23;5925,82;3861946
FR0003500008;29/01/20;5921,97;5969,73;5916,23;5954,89;3562747
FR0003500008;30/01/20;5886,02;5904,08;5846,45;5871,77;3996343
FR0003500008;31/01/20;5891,71;5894,69;5799,04;5806,34;4571077
FR0003500008;03/02/20;5822,04;5857,40;5804,14;5832,51;3373003
FR0003500008;04/02/20;5863,36;5935,05;5862,82;5935,05;3753591
FR0003500008;05/02/20;5919,06;6004,33;5912,49;5985,40;4672695
FR0003500008;06/02/20;6045,04;6050,94;6008,55;6038,18;4416641
FR0003500008;07/02/20;6027,54;6044,97;5999,95;6029,75;3673965
FR0003500008;10/02/20;6008,48;6018,31;5993,91;6015,67;2975471
FR0003500008;11/02/20;6047,96;6060,97;6032,79;6054,76;3600716
FR0003500008;12/02/20;6064,25;6104,73;6062,97;6104,73;4203877
FR0003500008;13/02/20;6076,92;6098,26;6028,28;6093,14;4285052
FR0003500008;14/02/20;6096,07;6096,07;6067,14;6069,35;3454603
FR0003500008;17/02/20;6079,53;6088,60;6064,92;6085,95;2612377
FR0003500008;18/02/20;6042,38;6079,50;6039,94;6056,82;3840115
FR0003500008;19/02/20;6086,11;6111,41;6072,66;6111,24;3636496
FR0003500008;20/02/20;6105,17;6110,95;6062,30;6062,30;4004678
FR0003500008;21/02/20;6035,03;6067,29;5995,14;6029,72;4391038
FR0003500008;24/02/20;5875,86;5884,86;5765,17;5791,87;7753269
FR0003500008;25/02/20;5825,37;5828,46;5670,71;5679,68;6225869
FR0003500008;26/02/20;5646,14;5707,31;5526,14;5684,55;6837711
FR0003500008;27/02/20;5571,72;5613,72;5421,31;5495,60;8527752
FR0003500008;28/02/20;5310,82;5376,05;5229,56;5309,90;10864964
FR0003500008;02/03/20;5416,02;5430,05;5197,57;5333,52;8082825
FR0003500008;03/03/20;5408,15;5509,28;5371,66;5393,17;7556668
FR0003500008;04/03/20;5400,43;5493,25;5357,35;5464,89;5837906
FR0003500008;05/03/20;5490,52;5494,16;5329,24;5361,10;5941247
FR0003500008;06/03/20;5253,82;5284,08;5117,57;5139,11;7619150
FR0003500008;09/03/20;4845,27;4863,34;4691,20;4707,91;11432438
FR0003500008;10/03/20;4770,62;4924,84;4615,16;4636,61;9307936
FR0003500008;11/03/20;4716,22;4766,00;4603,05;4610,25;7297221
FR0003500008;12/03/20;4374,67;4404,26;4025,89;4044,26;11692320
FR0003500008;13/03/20;4234,37;4438,51;4055,19;4118,36;10200474
FR0003500008;16/03/20;3886,82;3962,01;3632,06;3881,46;9087119
FR0003500008;17/03/20;4041,33;4042,46;3759,00;3991,78;6695572
FR0003500008;18/03/20;3905,53;3908,72;3726,45;3754,84;6171394
FR0003500008;19/03/20;3833,99;3909,15;3691,08;3855,50;5760465
FR0003500008;20/03/20;4066,79;4109,11;3984,30;4048,80;8091636
FR0003500008;23/03/20;3869,01;4097,82;3851,17;3914,31;5650336
FR0003500008;24/03/20;4087,61;4242,70;4038,06;4242,70;5841282
FR0003500008;25/03/20;4339,71;4453,01;4221,32;4432,30;6007564
FR0003500008;26/03/20;4332,79;4543,58;4296,06;4543,58;5260919
FR0003500008;27/03/20;4433,95;4471,37;4288,66;4351,49;4918638
FR0003500008;30/03/20;4362,09;4379,15;4216,41;4378,51;3751434
FR0003500008;31/03/20;4437,78;4468,52;4309,72;4396,12;5156610
FR0003500008;01/04/20;4259,94;4266,69;4186,45;4207,24;4648718
FR0003500008;02/04/20;4243,84;4265,56;4143,16;4220,96;4213314
FR0003500008;03/04/20;4204,81;4214,59;4142,28;4154,58;3495496
FR0003500008;06/04/20;4298,50;4353,21;4268,52;4346,14;4118236
FR0003500008;07/04/20;4489,40;4527,60;4379,27;4438,27;4639126
FR0003500008;08/04/20;4397,36;4442,75;4333,09;4442,75;3165581
FR0003500008;09/04/20;4512,30;4543,69;4409,04;4506,85;4195923
FR0003500008;14/04/20;4553,55;4577,84;4497,56;4523,91;3575705
FR0003500008;15/04/20;4511,87;4525,50;4335,59;4353,72;3727813
FR0003500008;16/04/20;4402,38;4418,65;4318,90;4350,16;3492816
FR0003500008;17/04/20;4470,92;4550,78;4464,09;4499,01;4846230
FR0003500008;20/04/20;4531,34;4531,34;4426,24;4528,30;2804208
FR0003500008;21/04/20;4467,49;4477,31;4357,46;4357,46;3241162
FR0003500008;22/04/20;4382,20;4417,57;4361,44;4411,80;2772081
FR0003500008;23/04/20;4450,19;4495,90;4395,75;4451,00;2974185
FR0003500008;24/04/20;4387,03;4448,73;4366,09;4393,32;2822308
FR0003500008;27/04/20;4479,86;4505,26;4448,05;4505,26;2461419
FR0003500008;28/04/20;4507,42;4601,94;4493,51;4569,79;3274475
FR0003500008;29/04/20;4566,29;4678,93;4552,81;4671,11;3430945
FR0003500008;30/04/20;4693,28;4719,74;4554,91;4572,18;4757187
FR0003500008;04/05/20;4413,14;4427,74;4362,13;4378,23;4218739
FR0003500008;05/05/20;4455,74;4492,52;4419,95;4483,13;3037557
FR0003500008;06/05/20;4484,16;4484,16;4425,78;4433,38;2630896
FR0003500008;07/05/20;4456,44;4503,94;4440,98;4501,44;2576353
FR0003500008;08/05/20;4538,09;4560,19;4519,59;4549,64;1693716
FR0003500008;11/05/20;4561,19;4569,76;4460,24;4490,22;2374578
FR0003500008;12/05/20;4473,43;4499,39;4453,65;4472,50;2600844
FR0003500008;13/05/20;4420,50;4422,74;4336,56;4344,95;3026050
FR0003500008;14/05/20;4294,01;4313,26;4194,58;4273,13;3540369
FR0003500008;15/05/20;4314,97;4335,77;4255,19;4277,63;2952947
FR0003500008;18/05/20;4361,03;4508,95;4354,73;4498,34;3476452
FR0003500008;19/05/20;4536,07;4536,07;4421,11;4458,16;4420572
FR0003500008;20/05/20;4434,62;4499,79;4396,20;4496,98;3156664
FR0003500008;21/05/20;4443,92;4498,08;4429,27;4445,45;2507522
FR0003500008;22/05/20;4381,82;4475,35;4368,80;4444,56;2947388
FR0003500008;25/05/20;4482,54;4539,91;4451,56;4539,91;2070600
FR0003500008;26/05/20;4588,30;4619,84;4573,89;4606,24;4137817
FR0003500008;27/05/20;4621,77;4711,99;4614,41;4688,74;5347627
FR0003500008;28/05/20;4718,11;4784,09;4701,52;4771,39;4273089
FR0003500008;29/05/20;4733,98;4768,85;4695,36;4695,44;5800379
FR0003500008;01/06/20;4776,72;4782,03;4721,63;4762,78;2572541
FR0003500008;02/06/20;4799,88;4880,15;4795,28;4858,97;4349535
FR0003500008;03/06/20;4911,45;5026,45;4909,99;5022,38;5384989
FR0003500008;04/06/20;4994,18;5052,75;4966,82;5011,98;5026510
FR0003500008;05/06/20;5060,92;5199,65;5060,92;5197,79;7011131
FR0003500008;08/06/20;5159,30;5213,67;5137,20;5175,52;5540441
FR0003500008;09/06/20;5187,09;5203,42;5053,21;5095,11;5763239
FR0003500008;10/06/20;5119,86;5152,45;5043,57;5053,42;4237729
FR0003500008;11/06/20;4925,95;4956,30;4815,60;4815,60;5524604
FR0003500008;12/06/20;4774,11;4940,79;4759,17;4839,26;4573856
FR0003500008;15/06/20;4716,98;4841,53;4691,81;4815,72;3758432
FR0003500008;16/06/20;4922,79;5006,79;4887,56;4952,46;5018452
FR0003500008;17/06/20;4952,57;5026,84;4952,57;4995,97;4017532
FR0003500008;18/06/20;4978,30;5017,18;4908,60;4958,75;3584744
FR0003500008;19/06/20;4997,53;5040,47;4979,45;4979,45;8316192
FR0003500008;22/06/20;4928,01;5006,40;4902,06;4948,70;2979279
FR0003500008;23/06/20;4972,88;5046,31;4962,60;5017,68;3660313
FR0003500008;24/06/20;4985,63;5004,04;4871,36;4871,36;3579590
FR0003500008;25/06/20;4860,16;4941,96;4795,05;4918,58;3543509
FR0003500008;26/06/20;4965,72;5014,83;4908,15;4909,64;3260821
FR0003500008;29/06/20;4887,23;4977,63;4867,33;4945,46;3451789
FR0003500008;30/06/20;4958,94;4967,35;4901,96;4935,99;3606978
FR0003500008;01/07/20;4939,80;4963,37;4851,37;4926,94;3259600
FR0003500008;02/07/20;4963,13;5072,71;4956,66;5049,38;4030085
FR0003500008;03/07/20;5056,67;5062,51;4982,24;5007,14;2086968
FR0003500008;06/07/20;5112,50;5121,72;5059,07;5081,51;2715431
FR0003500008;07/07/20;5054,04;5056,52;5009,03;5043,73;2636852
FR0003500008;08/07/20;5004,82;5040,52;4969,83;4981,13;2835061
FR0003500008;09/07/20;5006,52;5014,85;4911,56;4921,01;2902272
FR0003500008;10/07/20;4891,61;4974,37;4882,50;4970,48;2904148
FR0003500008;13/07/20;5026,20;5060,43;4980,12;5056,23;2717426
FR0003500008;14/07/20;4990,48;5007,46;4941,73;5007,46;2993120
FR0003500008;15/07/20;5045,92;5145,33;5039,19;5108,98;4032764
FR0003500008;16/07/20;5076,52;5105,12;5048,32;5085,28;2743548
FR0003500008;17/07/20;5088,00;5091,13;5045,07;5069,42;3242644
FR0003500008;20/07/20;5058,48;5100,79;5015,11;5093,18;2385194
FR0003500008;21/07/20;5129,78;5172,98;5097,42;5104,28;3111423
FR0003500008;22/07/20;5098,48;5099,29;5028,48;5037,12;2661098
FR0003500008;23/07/20;5064,72;5083,97;5019,21;5033,76;3093452
FR0003500008;24/07/20;4973,73;4982,12;4925,41;4956,43;2896789
FR0003500008;27/07/20;4944,30;4957,77;4923,19;4939,62;2570605
FR0003500008;28/07/20;4930,10;4950,01;4893,63;4928,94;2980908
FR0003500008;29/07/20;4948,48;4978,50;4945,58;4958,74;2879717
FR0003500008;30/07/20;4952,08;4952,38;4801,02;4852,94;4606399
FR0003500008;31/07/20;4866,24;4902,90;4783,69;4783,69;4484385
FR0003500008;03/08/20;4797,06;4899,52;4763,60;4875,93;3581695
FR0003500008;04/08/20;4905,66;4920,80;4856,65;4889,52;3025551
FR0003500008;05/08/20;4916,96;4954,60;4907,41;4933,34;2653397
FR0003500008;06/08/20;4919,41;4951,86;4860,98;4885,13;2740862
FR0003500008;07/08/20;4873,10;4896,21;4843,90;4889,52;2178579
FR0003500008;10/08/20;4905,27;4937,63;4878,58;4909,51;2085113
FR0003500008;11/08/20;4952,41;5052,12;4949,05;5027,99;3419774
FR0003500008;12/08/20;5017,73;5096,53;5010,80;5073,31;2691406
FR0003500008;13/08/20;5055,42;5079,02;5037,55;5042,38;2024415
FR0003500008;14/08/20;5018,95;5018,95;4921,58;4962,93;2333891
FR0003500008;17/08/20;4972,59;4995,55;4937,72;4971,94;1882928
FR0003500008;18/08/20;4951,98;5001,29;4924,15;4938,06;2281090
FR0003500008;19/08/20;4934,79;4977,23;4917,53;4977,23;1900860
FR0003500008;20/08/20;4914,69;4937,95;4888,15;4911,24;2282074
FR0003500008;21/08/20;4927,61;4939,25;4839,08;4896,33;2642259
FR0003500008;24/08/20;4948,71;5013,70;4948,71;5007,89;2503209
FR0003500008;25/08/20;5023,06;5073,61;5008,27;5008,27;2374055
FR0003500008;26/08/20;4991,63;5050,10;4977,94;5048,43;1796800
FR0003500008;27/08/20;5052,26;5052,26;5005,46;5015,97;2296485
FR0003500008;28/08/20;5031,31;5031,53;4970,64;5002,94;2378063
FR0003500008;31/08/20;5041,34;5067,55;4942,18;4947,22;3022456
FR0003500008;01/09/20;4974,42;4993,56;4892,83;4938,10;2932636
FR0003500008;02/09/20;4969,62;5062,01;4959,64;5031,74;3060208
FR0003500008;03/09/20;5074,64;5131,39;4982,34;5009,52;3351099
FR0003500008;04/09/20;4974,69;5068,88;4928,79;4965,07;3583801
FR0003500008;07/09/20;4979,87;5064,64;4979,87;5053,72;2149766
FR0003500008;08/09/20;5052,88;5061,60;4935,38;4973,52;2936207
FR0003500008;09/09/20;4980,46;5058,35;4973,36;5042,98;2918377
FR0003500008;10/09/20;5039,48;5062,89;5005,84;5023,93;2491806
FR0003500008;11/09/20;5014,97;5053,63;4997,86;5034,14;2490531
FR0003500008;14/09/20;5071,87;5087,52;5034,91;5051,88;2067189
FR0003500008;15/09/20;5056,90;5087,99;5035,10;5067,93;2585721
FR0003500008;16/09/20;5065,75;5091,52;5029,56;5074,42;2913914
FR0003500008;17/09/20;5005,89;5053,32;4995,65;5039,50;2810478
FR0003500008;18/09/20;5035,94;5041,33;4978,18;4978,18;8967561
FR0003500008;21/09/20;4949,76;4949,76;4779,21;4792,04;4257331
FR0003500008;22/09/20;4809,57;4827,00;4772,84;4772,84;3219541
FR0003500008;23/09/20;4824,17;4871,45;4802,26;4802,26;2979977
FR0003500008;24/09/20;4746,10;4806,83;4744,04;4762,62;3218042
FR0003500008;25/09/20;4754,81;4758,05;4666,26;4729,66;3161441
FR0003500008;28/09/20;4806,14;4849,97;4788,18;4843,27;3124417
FR0003500008;29/09/20;4832,87;4846,63;4806,45;4832,07;2449082
FR0003500008;30/09/20;4793,19;4854,02;4782,69;4803,44;3527559
FR0003500008;01/10/20;4850,20;4871,83;4804,77;4824,04;3144972
FR0003500008;02/10/20;4769,43;4824,88;4757,22;4824,88;2694710
FR0003500008;05/10/20;4863,63;4876,86;4842,26;4871,87;2482994
FR0003500008;06/10/20;4881,80;4925,71;4850,36;4895,46;2818978
FR0003500008;07/10/20;4888,49;4915,63;4865,26;4882,00;2873512
FR0003500008;08/10/20;4910,49;4936,04;4877,10;4911,94;2561305
FR0003500008;09/10/20;4925,41;4954,02;4918,06;4946,81;2551332
FR0003500008;12/10/20;4952,47;4998,51;4944,00;4979,29;2533991
FR0003500008;13/10/20;4976,28;4976,58;4928,64;4947,61;2632056
FR0003500008;14/10/20;4956,69;4965,32;4928,43;4941,66;2434658
FR0003500008;15/10/20;4873,03;4881,31;4808,58;4837,42;3496752
FR0003500008;16/10/20;4904,10;4957,60;4875,76;4935,86;3846629
FR0003500008;19/10/20;4955,39;4993,39;4881,46;4928,66;1626706
FR0003500008;20/10/20;4932,87;4968,61;4914,49;4929,28;3112248
FR0003500008;21/10/20;4945,33;4945,33;4849,01;4853,95;2845616
FR0003500008;22/10/20;4830,44;4873,90;4783,65;4851,38;3223130
FR0003500008;23/10/20;4843,28;4934,71;4843,14;4909,64;3130568
FR0003500008;26/10/20;4844,64;4896,47;4814,99;4816,12;2976647
FR0003500008;27/10/20;4818,98;4818,98;4723,70;4730,66;3723583
FR0003500008;28/10/20;4635,19;4640,63;4521,61;4571,12;5356710
FR0003500008;29/10/20;4571,13;4606,72;4512,57;4569,67;3798827
FR0003500008;30/10/20;4519,37;4601,74;4519,37;4594,24;3668811
FR0003500008;02/11/20;4614,95;4705,11;4581,86;4691,14;3213038
FR0003500008;03/11/20;4743,86;4812,29;4730,23;4805,61;3632046
FR0003500008;04/11/20;4736,46;4926,56;4730,31;4922,85;3896445
FR0003500008;05/11/20;4956,02;4998,19;4942,18;4983,99;3787557
FR0003500008;06/11/20;4964,26;4997,74;4915,24;4960,88;3231812
FR0003500008;09/11/20;5036,92;5387,49;5021,33;5336,32;9091826
FR0003500008;10/11/20;5351,31;5439,08;5327,22;5418,97;8047579
FR0003500008;11/11/20;5433,66;5462,95;5408,67;5445,21;4364466
FR0003500008;12/11/20;5394,37;5421,40;5348,63;5362,57;3996656
FR0003500008;13/11/20;5343,32;5411,12;5343,25;5380,16;3596944
FR0003500008;16/11/20;5430,57;5518,91;5402,31;5471,48;5192734
FR0003500008;17/11/20;5468,29;5487,31;5441,26;5483,00;3753704
FR0003500008;18/11/20;5468,17;5521,01;5452,12;5511,45;3701227
FR0003500008;19/11/20;5458,02;5490,18;5449,45;5474,66;3862926
FR0003500008;20/11/20;5463,99;5524,25;5461,39;5495,89;4265462
FR0003500008;23/11/20;5543,83;5555,83;5492,15;5492,15;3595335
FR0003500008;24/11/20;5546,07;5574,69;5536,11;5558,42;4893205
FR0003500008;25/11/20;5577,97;5589,78;5545,01;5571,29;4473221
FR0003500008;26/11/20;5589,38;5592,78;5559,72;5566,79;2625944
FR0003500008;27/11/20;5563,04;5612,76;5556,62;5598,18;3720847
FR0003500008;30/11/20;5564,16;5599,94;5518,55;5518,55;6628942
FR0003500008;01/12/20;5542,46;5589,68;5529,25;5581,64;3934966
FR0003500008;02/12/20;5563,05;5585,87;5549,79;5583,01;3599364
FR0003500008;03/12/20;5581,53;5584,10;5546,29;5574,36;3365113
FR0003500008;04/12/20;5574,12;5616,62;5574,12;5609,15;3803910
FR0003500008;07/12/20;5594,50;5595,83;5535,42;5573,38;3180420
FR0003500008;08/12/20;5553,79;5574,57;5521,87;5560,67;2949670
FR0003500008;09/12/20;5590,19;5599,41;5545,94;5546,82;3598494
FR0003500008;10/12/20;5558,96;5572,80;5511,48;5549,65;3737451
FR0003500008;11/12/20;5528,14;5532,81;5466,56;5507,55;3609429
FR0003500008;14/12/20;5547,30;5577,18;5527,84;5527,84;3375530
FR0003500008;15/12/20;5521,79;5565,52;5517,06;5530,31;3737945
FR0003500008;16/12/20;5551,45;5589,76;5515,50;5547,68;3661690
FR0003500008;17/12/20;5578,79;5585,51;5547,59;5549,46;3367014
FR0003500008;18/12/20;5533,78;5581,96;5519,17;5527,84;7567858
FR0003500008;21/12/20;5392,55;5422,10;5306,58;5393,34;4579496
FR0003500008;22/12/20;5411,15;5477,87;5411,15;5466,86;2714328
FR0003500008;23/12/20;5472,14;5539,16;5472,03;5527,59;2303279
FR0003500008;24/12/20;5542,49;5545,71;5517,01;5522,01;566852
FR0003500008;28/12/20;5562,04;5601,00;5547,90;5588,38;1793029
FR0003500008;29/12/20;5610,13;5625,52;5603,74;5611,79;1901378
FR0003500008;30/12/20;5603,72;5625,60;5594,11;5599,41;1628222
FR0003500008;31/12/20;5573,20;5598,93;5551,41;5551,41;914392
FR0003500008;04/01/21;5614,04;5656,42;5567,97;5588,96;3220197
FR0003500008;05/01/21;5561,60;5603,66;5530,48;5564,60;3086329
FR0003500008;06/01/21;5601,01;5648,42;5553,39;5630,60;4388707
FR0003500008;07/01/21;5651,04;5689,28;5629,49;5669,85;3852703
FR0003500008;08/01/21;5711,58;5721,89;5676,15;5706,88;3693276
FR0003500008;11/01/21;5684,66;5704,09;5629,46;5662,43;3276938
FR0003500008;12/01/21;5672,20;5679,06;5636,75;5650,97;3084367
FR0003500008;13/01/21;5648,96;5679,07;5643,75;5662,67;3702972
FR0003500008;14/01/21;5662,17;5690,49;5656,75;5681,14;3809386
FR0003500008;15/01/21;5648,70;5656,45;5563,74;5611,69;4829857
FR0003500008;18/01/21;5584,85;5618,42;5584,59;5617,27;2363303
FR0003500008;19/01/21;5647,75;5655,22;5592,20;5598,61;3431184
FR0003500008;20/01/21;5615,41;5646,06;5602,49;5628,44;3244679
FR0003500008;21/01/21;5660,27;5665,98;5589,80;5590,79;3341954
FR0003500008;22/01/21;5568,88;5573,71;5511,44;5559,57;3327993
FR0003500008;25/01/21;5579,73;5584,40;5453,24;5472,36;3779548
FR0003500008;26/01/21;5473,25;5555,28;5471,09;5523,52;3253348
FR0003500008;27/01/21;5517,53;5545,45;5401,43;5459,62;4959043
FR0003500008;28/01/21;5407,74;5525,95;5379,22;5510,52;4464162
FR0003500008;29/01/21;5421,53;5474,80;5399,21;5399,21;4781120
FR0003500008;01/02/21;5441,43;5481,67;5429,78;5461,68;3102797
FR0003500008;02/02/21;5510,62;5574,77;5509,24;5563,11;4087091
FR0003500008;03/02/21;5610,59;5626,41;5554,09;5563,05;3242449
FR0003500008;04/02/21;5568,39;5613,95;5566,58;5608,54;3412273
FR0003500008;05/02/21;5638,74;5673,03;5627,84;5659,26;3848316
FR0003500008;08/02/21;5688,68;5714,28;5673,63;5686,03;3258766
FR0003500008;09/02/21;5703,53;5703,53;5674,43;5691,54;3129768
FR0003500008;10/02/21;5719,32;5719,32;5647,28;5670,80;3200822
FR0003500008;11/02/21;5684,94;5692,00;5656,80;5669,82;3413180
FR0003500008;12/02/21;5651,67;5705,02;5627,99;5703,67;3113334
FR0003500008;15/02/21;5732,30;5801,38;5722,16;5786,25;3652793
FR0003500008;16/02/21;5796,43;5797,92;5768,96;5786,53;2973497
FR0003500008;17/02/21;5762,01;5790,27;5752,85;5765,84;3862671
FR0003500008;18/02/21;5757,75;5779,01;5720,58;5728,33;3578288
FR0003500008;19/02/21;5737,19;5784,90;5733,84;5773,55;3938588
FR0003500008;22/02/21;5737,47;5776,64;5703,48;5767,44;3363645
FR0003500008;23/02/21;5781,24;5804,90;5721,92;5779,84;4018658
FR0003500008;24/02/21;5769,21;5804,14;5758,30;5797,98;3574977
FR0003500008;25/02/21;5824,72;5834,36;5783,89;5783,89;4146819
FR0003500008;26/02/21;5715,69;5768,03;5688,26;5703,22;5150280
FR0003500008;01/03/21;5770,89;5804,35;5765,80;5792,79;3564120
FR0003500008;02/03/21;5774,62;5835,74;5773,52;5809,73;3302647
FR0003500008;03/03/21;5841,11;5871,43;5788,66;5830,06;3612967
FR0003500008;04/03/21;5800,73;5844,69;5797,67;5830,65;3960910
FR0003500008;05/03/21;5794,48;5837,55;5755,60;5782,65;4194372
FR0003500008;08/03/21;5822,92;5912,50;5799,05;5902,99;4429575
FR0003500008;09/03/21;5903,26;5937,81;5895,33;5924,97;4118408
FR0003500008;10/03/21;5915,17;5993,63;5912,35;5990,55;3717943
FR0003500008;11/03/21;6004,16;6033,76;5995,41;6033,76;3678445
FR0003500008;12/03/21;6030,63;6046,55;6017,41;6046,55;3201448
FR0003500008;15/03/21;6069,09;6089,20;6018,55;6035,97;3415632
FR0003500008;16/03/21;6050,40;6061,19;6034,76;6055,43;3754882
FR0003500008;17/03/21;6048,31;6062,36;6037,25;6054,82;3383442
FR0003500008;18/03/21;6076,21;6082,92;6044,32;6062,79;3828713
FR0003500008;19/03/21;6021,13;6047,65;5983,61;5997,96;8737080
